noun_f	ϭⲓⲛⲣⲁⲡⲟⲥⲧⲟⲗⲟⲥ	ϭⲓⲛⲣⲁⲡⲟⲥⲧⲟⲗⲟⲥ
noun_f	ϭⲓⲛⲣⲁⲣⲉⲓⲥⲧⲟⲛ	ϭⲓⲛⲣⲁⲣⲉⲓⲥⲧⲟⲛ
noun_f	ϭⲓⲛⲣⲁⲣⲓⲥⲧⲟⲛ	ϭⲓⲛⲣⲁⲣⲓⲥⲧⲟⲛ
noun_f	ϭⲓⲛⲣⲁⲣⲭⲏ	ϭⲓⲛⲣⲁⲣⲭⲏ
noun_f	ϭⲓⲛⲣⲁⲣⲭⲏⲅⲟⲥ	ϭⲓⲛⲣⲁⲣⲭⲏⲅⲟⲥ
noun_f	ϭⲓⲛⲣⲁⲥ	ϭⲓⲛⲣⲁⲥ
noun_f	ϭⲓⲛⲣⲁⲧϣⲁⲩ	ϭⲓⲛⲣⲁⲧϣⲁⲩ
noun_f	ϭⲓⲛⲣⲁⲧϭⲟⲙ	ϭⲓⲛⲣⲁⲧϭⲟⲙ
noun_f	ϭⲓⲛⲣⲁⲧⲛⲁ	ϭⲓⲛⲣⲁⲧⲛⲁ
noun_f	ϭⲓⲛⲣⲁⲧⲛⲁϩⲧⲉ	ϭⲓⲛⲣⲁⲧⲛⲁϩⲧⲉ
noun_f	ϭⲓⲛⲣⲁⲧⲟⲟⲧ	ϭⲓⲛⲣⲁⲧⲟⲟⲧ
noun_f	ϭⲓⲛⲣⲁⲧⲟⲩⲱⲛ	ϭⲓⲛⲣⲁⲧⲟⲩⲱⲛ
noun_f	ϭⲓⲛⲣⲁⲧⲟⲩⲱⲛϩ	ϭⲓⲛⲣⲁⲧⲟⲩⲱⲛϩ
noun_f	ϭⲓⲛⲣⲁⲧⲥⲉⲓ	ϭⲓⲛⲣⲁⲧⲥⲉⲓ
noun_f	ϭⲓⲛⲣⲁⲧⲥⲟⲟⲩⲛ	ϭⲓⲛⲣⲁⲧⲥⲟⲟⲩⲛ
noun_f	ϭⲓⲛⲣⲁⲧⲥⲱⲧⲙ	ϭⲓⲛⲣⲁⲧⲥⲱⲧⲙ
noun_f	ϭⲓⲛⲣⲃⲗϫⲉ	ϭⲓⲛⲣⲃⲗϫⲉ
noun_f	ϭⲓⲛⲣⲃⲗⲗⲉ	ϭⲓⲛⲣⲃⲗⲗⲉ
noun_f	ϭⲓⲛⲣⲃⲟⲏⲑⲉⲓⲁ	ϭⲓⲛⲣⲃⲟⲏⲑⲉⲓⲁ
noun_f	ϭⲓⲛⲣⲃⲟⲏⲑⲓⲁ	ϭⲓⲛⲣⲃⲟⲏⲑⲓⲁ
noun_f	ϭⲓⲛⲣⲃⲟⲗ	ϭⲓⲛⲣⲃⲟⲗ
noun_f	ϭⲓⲛⲣⲃⲟⲟⲛⲉ	ϭⲓⲛⲣⲃⲟⲟⲛⲉ
noun_f	ϭⲓⲛⲣⲃⲟⲩϩⲉ	ϭⲓⲛⲣⲃⲟⲩϩⲉ
noun_f	ϭⲓⲛⲣⲃⲣⲣⲉ	ϭⲓⲛⲣⲃⲣⲣⲉ
noun_f	ϭⲓⲛⲣⲇⲉⲓⲁⲃⲟⲗⲟⲥ	ϭⲓⲛⲣⲇⲉⲓⲁⲃⲟⲗⲟⲥ
noun_f	ϭⲓⲛⲣⲇⲉⲓⲁⲕⲟⲛⲉⲓⲛ	ϭⲓⲛⲣⲇⲉⲓⲁⲕⲟⲛⲉⲓⲛ
noun_f	ϭⲓⲛⲣⲇⲉⲓⲁⲕⲟⲛⲓⲛ	ϭⲓⲛⲣⲇⲉⲓⲁⲕⲟⲛⲓⲛ
noun_f	ϭⲓⲛⲣⲇⲓⲁⲃⲟⲗⲟⲥ	ϭⲓⲛⲣⲇⲓⲁⲃⲟⲗⲟⲥ
noun_f	ϭⲓⲛⲣⲇⲓⲁⲕⲟⲛⲉⲓⲛ	ϭⲓⲛⲣⲇⲓⲁⲕⲟⲛⲉⲓⲛ
noun_f	ϭⲓⲛⲣⲇⲓⲁⲕⲟⲛⲓⲛ	ϭⲓⲛⲣⲇⲓⲁⲕⲟⲛⲓⲛ
noun_f	ϭⲓⲛⲣⲉϣⲧ	ϭⲓⲛⲣⲉϣⲧ
noun_f	ϭⲓⲛⲣⲉϣⲱⲧ	ϭⲓⲛⲣⲉϣⲱⲧ
noun_f	ϭⲓⲛⲣⲉϥⲉⲡⲉⲓⲑⲩⲙⲉⲓ	ϭⲓⲛⲣⲉϥⲉⲡⲉⲓⲑⲩⲙⲉⲓ
noun_f	ϭⲓⲛⲣⲉϥⲣ	ϭⲓⲛⲣⲉϥⲣ
noun_f	ϭⲓⲛⲣⲉϩⲧ	ϭⲓⲛⲣⲉϩⲧ
noun_f	ϭⲓⲛⲣⲉⲃⲉⲓⲏⲛ	ϭⲓⲛⲣⲉⲃⲉⲓⲏⲛ
noun_f	ϭⲓⲛⲣⲉⲃⲏ	ϭⲓⲛⲣⲉⲃⲏ
noun_f	ϭⲓⲛⲣⲉⲃⲓⲏⲛ	ϭⲓⲛⲣⲉⲃⲓⲏⲛ
noun_f	ϭⲓⲛⲣⲉⲓⲉⲡϣⲱⲧ	ϭⲓⲛⲣⲉⲓⲉⲡϣⲱⲧ
noun_f	ϭⲓⲛⲣⲉⲓⲉⲣⲃⲟⲟⲛⲉ	ϭⲓⲛⲣⲉⲓⲉⲣⲃⲟⲟⲛⲉ
noun_f	ϭⲓⲛⲣⲉⲓⲕⲉ	ϭⲓⲛⲣⲉⲓⲕⲉ
noun_f	ϭⲓⲛⲣⲉⲓⲙⲉ	ϭⲓⲛⲣⲉⲓⲙⲉ
noun_f	ϭⲓⲛⲣⲉⲓⲟⲡⲉ	ϭⲓⲛⲣⲉⲓⲟⲡⲉ
noun_f	ϭⲓⲛⲣⲉⲓⲣⲏⲛⲏ	ϭⲓⲛⲣⲉⲓⲣⲏⲛⲏ
noun_f	ϭⲓⲛⲣⲉⲓⲱⲧ	ϭⲓⲛⲣⲉⲓⲱⲧ
noun_f	ϭⲓⲛⲣⲉⲕ	ϭⲓⲛⲣⲉⲕ
noun_f	ϭⲓⲛⲣⲉⲕϩ	ϭⲓⲛⲣⲉⲕϩ
noun_f	ϭⲓⲛⲣⲉⲕⲣⲉⲓⲕⲉ	ϭⲓⲛⲣⲉⲕⲣⲉⲓⲕⲉ
noun_f	ϭⲓⲛⲣⲉⲕⲣⲓⲕⲉ	ϭⲓⲛⲣⲉⲕⲣⲓⲕⲉ
noun_f	ϭⲓⲛⲣⲉⲗⲁⲙⲉⲓⲧⲏⲥ	ϭⲓⲛⲣⲉⲗⲁⲙⲉⲓⲧⲏⲥ
noun_f	ϭⲓⲛⲣⲉⲗⲁⲙⲓⲧⲏⲥ	ϭⲓⲛⲣⲉⲗⲁⲙⲓⲧⲏⲥ
noun_f	ϭⲓⲛⲣⲉⲙⲡⲟⲇⲁⲍⲉⲓⲛ	ϭⲓⲛⲣⲉⲙⲡⲟⲇⲁⲍⲉⲓⲛ
noun_f	ϭⲓⲛⲣⲉⲙⲡⲟⲇⲁⲍⲓⲛ	ϭⲓⲛⲣⲉⲙⲡⲟⲇⲁⲍⲓⲛ
noun_f	ϭⲓⲛⲣⲉⲡⲉⲓⲥⲕⲟⲡⲟⲥ	ϭⲓⲛⲣⲉⲡⲉⲓⲥⲕⲟⲡⲟⲥ
noun_f	ϭⲓⲛⲣⲉⲡⲓⲥⲕⲟⲡⲟⲥ	ϭⲓⲛⲣⲉⲡⲓⲥⲕⲟⲡⲟⲥ
noun_f	ϭⲓⲛⲣⲉⲣⲱⲧⲉ	ϭⲓⲛⲣⲉⲣⲱⲧⲉ
noun_f	ϭⲓⲛⲣⲉⲥⲑⲁⲛⲉⲥⲑⲉ	ϭⲓⲛⲣⲉⲥⲑⲁⲛⲉⲥⲑⲉ
noun_f	ϭⲓⲛⲣⲉⲧⲧⲛϩ	ϭⲓⲛⲣⲉⲧⲧⲛϩ
noun_f	ϭⲓⲛⲣⲑⲁⲃ	ϭⲓⲛⲣⲑⲁⲃ
noun_f	ϭⲓⲛⲣⲑⲁⲩⲙⲁ	ϭⲓⲛⲣⲑⲁⲩⲙⲁ
noun_f	ϭⲓⲛⲣⲑⲉ	ϭⲓⲛⲣⲑⲉ
noun_f	ϭⲓⲛⲣⲑⲉⲙ	ϭⲓⲛⲣⲑⲉⲙ
noun_f	ϭⲓⲛⲣⲑⲉⲛ	ϭⲓⲛⲣⲑⲉⲛ
noun_f	ϭⲓⲛⲣⲑⲉⲱⲣⲉⲓⲛ	ϭⲓⲛⲣⲑⲉⲱⲣⲉⲓⲛ
noun_f	ϭⲓⲛⲣⲑⲉⲱⲣⲓⲛ	ϭⲓⲛⲣⲑⲉⲱⲣⲓⲛ
noun_f	ϭⲓⲛⲣⲑⲩⲥⲉⲓⲁ	ϭⲓⲛⲣⲑⲩⲥⲉⲓⲁ
noun_f	ϭⲓⲛⲣⲑⲩⲥⲓⲁ	ϭⲓⲛⲣⲑⲩⲥⲓⲁ
noun_f	ϭⲓⲛⲣⲓⲕⲉ	ϭⲓⲛⲣⲓⲕⲉ
noun_f	ϭⲓⲛⲣⲓⲙⲉ	ϭⲓⲛⲣⲓⲙⲉ
noun_f	ϭⲓⲛⲣⲕⲁϩ	ϭⲓⲛⲣⲕⲁϩ
noun_f	ϭⲓⲛⲣⲕⲁⲕⲉ	ϭⲓⲛⲣⲕⲁⲕⲉ
noun_f	ϭⲓⲛⲣⲕⲁⲙ	ϭⲓⲛⲣⲕⲁⲙ
noun_f	ϭⲓⲛⲣⲕⲁⲙⲉ	ϭⲓⲛⲣⲕⲁⲙⲉ
noun_f	ϭⲓⲛⲣⲕⲁⲙⲏ	ϭⲓⲛⲣⲕⲁⲙⲏ
noun_f	ϭⲓⲛⲣⲕⲁⲥ	ϭⲓⲛⲣⲕⲁⲥ
noun_f	ϭⲓⲛⲣⲕⲁⲩⲙⲁ	ϭⲓⲛⲣⲕⲁⲩⲙⲁ
noun_f	ϭⲓⲛⲣⲕⲃⲁ	ϭⲓⲛⲣⲕⲃⲁ
noun_f	ϭⲓⲛⲣⲕⲉⲗⲉⲩⲉⲓⲛ	ϭⲓⲛⲣⲕⲉⲗⲉⲩⲉⲓⲛ
noun_f	ϭⲓⲛⲣⲕⲉⲗⲉⲩⲓⲛ	ϭⲓⲛⲣⲕⲉⲗⲉⲩⲓⲛ
noun_f	ϭⲓⲛⲣⲕⲙⲙⲉ	ϭⲓⲛⲣⲕⲙⲙⲉ
noun_f	ϭⲓⲛⲣⲕⲛⲛⲉ	ϭⲓⲛⲣⲕⲛⲛⲉ
noun_f	ϭⲓⲛⲣⲕⲟⲉⲓⲛⲱⲛⲉⲓⲁ	ϭⲓⲛⲣⲕⲟⲉⲓⲛⲱⲛⲉⲓⲁ
noun_f	ϭⲓⲛⲣⲕⲟⲉⲓⲛⲱⲛⲓⲁ	ϭⲓⲛⲣⲕⲟⲉⲓⲛⲱⲛⲓⲁ
noun_f	ϭⲓⲛⲣⲕⲟⲉⲓⲛⲱⲛⲟⲥ	ϭⲓⲛⲣⲕⲟⲉⲓⲛⲱⲛⲟⲥ
noun_f	ϭⲓⲛⲣⲕⲟⲓⲛⲱⲛⲉⲓⲁ	ϭⲓⲛⲣⲕⲟⲓⲛⲱⲛⲉⲓⲁ
noun_f	ϭⲓⲛⲣⲕⲟⲓⲛⲱⲛⲓⲁ	ϭⲓⲛⲣⲕⲟⲓⲛⲱⲛⲓⲁ
noun_f	ϭⲓⲛⲣⲕⲟⲓⲛⲱⲛⲟⲥ	ϭⲓⲛⲣⲕⲟⲓⲛⲱⲛⲟⲥ
noun_f	ϭⲓⲛⲣⲕⲟⲧⲥ	ϭⲓⲛⲣⲕⲟⲧⲥ
noun_f	ϭⲓⲛⲣⲕⲟⲩⲉⲓ	ϭⲓⲛⲣⲕⲟⲩⲉⲓ
noun_f	ϭⲓⲛⲣⲕⲟⲩⲓ	ϭⲓⲛⲣⲕⲟⲩⲓ
noun_f	ϭⲓⲛⲣⲕⲣⲉⲓⲛⲉⲓⲛ	ϭⲓⲛⲣⲕⲣⲉⲓⲛⲉⲓⲛ
noun_f	ϭⲓⲛⲣⲕⲣⲉⲓⲛⲓⲛ	ϭⲓⲛⲣⲕⲣⲉⲓⲛⲓⲛ
noun_f	ϭⲓⲛⲣⲕⲣⲓⲛⲉⲓⲛ	ϭⲓⲛⲣⲕⲣⲓⲛⲉⲓⲛ
noun_f	ϭⲓⲛⲣⲕⲣⲓⲛⲓⲛ	ϭⲓⲛⲣⲕⲣⲓⲛⲓⲛ
noun_f	ϭⲓⲛⲣⲕⲣⲙⲉⲥ	ϭⲓⲛⲣⲕⲣⲙⲉⲥ
noun_f	ϭⲓⲛⲣⲕⲣⲙⲧⲥ	ϭⲓⲛⲣⲕⲣⲙⲧⲥ
noun_f	ϭⲓⲛⲣⲕⲣⲟϥ	ϭⲓⲛⲣⲕⲣⲟϥ
noun_f	ϭⲓⲛⲣⲕⲱϩⲧ	ϭⲓⲛⲣⲕⲱϩⲧ
noun_f	ϭⲓⲛⲣⲕⲱⲱⲥ	ϭⲓⲛⲣⲕⲱⲱⲥ
noun_f	ϭⲓⲛⲣⲗⲁⲃϩⲏ	ϭⲓⲛⲣⲗⲁⲃϩⲏ
noun_f	ϭⲓⲛⲣⲗⲉⲓⲧⲟⲩⲣⲅⲉⲓⲁ	ϭⲓⲛⲣⲗⲉⲓⲧⲟⲩⲣⲅⲉⲓⲁ
noun_f	ϭⲓⲛⲣⲗⲉⲓⲧⲟⲩⲣⲅⲓⲁ	ϭⲓⲛⲣⲗⲉⲓⲧⲟⲩⲣⲅⲓⲁ
noun_f	ϭⲓⲛⲣⲗⲓⲧⲟⲩⲣⲅⲉⲓⲁ	ϭⲓⲛⲣⲗⲓⲧⲟⲩⲣⲅⲉⲓⲁ
noun_f	ϭⲓⲛⲣⲗⲓⲧⲟⲩⲣⲅⲓⲁ	ϭⲓⲛⲣⲗⲓⲧⲟⲩⲣⲅⲓⲁ
noun_f	ϭⲓⲛⲣⲗⲟϭ	ϭⲓⲛⲣⲗⲟϭ
noun_f	ϭⲓⲛⲣⲗⲟⲉⲓⲙⲟⲥ	ϭⲓⲛⲣⲗⲟⲉⲓⲙⲟⲥ
noun_f	ϭⲓⲛⲣⲗⲟⲓⲙⲟⲥ	ϭⲓⲛⲣⲗⲟⲓⲙⲟⲥ
noun_f	ϭⲓⲛⲣⲗⲩⲡⲏ	ϭⲓⲛⲣⲗⲩⲡⲏ
noun_f	ϭⲓⲛⲣⲙⲁⲅⲉⲓⲁ	ϭⲓⲛⲣⲙⲁⲅⲉⲓⲁ
noun_f	ϭⲓⲛⲣⲙⲁⲅⲉⲓⲁⲉⲣⲟ	ϭⲓⲛⲣⲙⲁⲅⲉⲓⲁⲉⲣⲟ
noun_f	ϭⲓⲛⲣⲙⲁⲅⲓⲁⲉⲣⲟ	ϭⲓⲛⲣⲙⲁⲅⲓⲁⲉⲣⲟ
noun_f	ϭⲓⲛⲣⲙⲁⲉⲓⲛ	ϭⲓⲛⲣⲙⲁⲉⲓⲛ
noun_f	ϭⲓⲛⲣⲙⲁⲉⲓⲧⲟ	ϭⲓⲛⲣⲙⲁⲉⲓⲧⲟ
noun_f	ϭⲓⲛⲣⲙⲁⲓⲧⲟ	ϭⲓⲛⲣⲙⲁⲓⲧⲟ
noun_f	ϭⲓⲛⲣⲙⲁⲗⲁⲕⲟⲥ	ϭⲓⲛⲣⲙⲁⲗⲁⲕⲟⲥ
noun_f	ϭⲓⲛⲣⲙⲁⲣⲧⲏⲣⲟⲥ	ϭⲓⲛⲣⲙⲁⲣⲧⲏⲣⲟⲥ
noun_f	ϭⲓⲛⲣⲙⲁⲣⲧⲩⲣⲟⲥ	ϭⲓⲛⲣⲙⲁⲣⲧⲩⲣⲟⲥ
noun_f	ϭⲓⲛⲣⲙⲁⲧⲟⲉⲓ	ϭⲓⲛⲣⲙⲁⲧⲟⲉⲓ
noun_f	ϭⲓⲛⲣⲙⲁⲧⲟⲓ	ϭⲓⲛⲣⲙⲁⲧⲟⲓ
noun_f	ϭⲓⲛⲣⲙⲉ	ϭⲓⲛⲣⲙⲉ
noun_f	ϭⲓⲛⲣⲙⲉϩⲥⲛⲁⲩ	ϭⲓⲛⲣⲙⲉϩⲥⲛⲁⲩ
noun_f	ϭⲓⲛⲣⲙⲏ	ϭⲓⲛⲣⲙⲏ
noun_f	ϭⲓⲛⲣⲙⲛ	ϭⲓⲛⲣⲙⲛ
noun_f	ϭⲓⲛⲣⲙⲛⲧϫⲱⲱⲣⲉ	ϭⲓⲛⲣⲙⲛⲧϫⲱⲱⲣⲉ
noun_f	ϭⲓⲛⲣⲙⲛⲧⲛⲁⲏⲧ	ϭⲓⲛⲣⲙⲛⲧⲛⲁⲏⲧ
noun_f	ϭⲓⲛⲣⲙⲛⲧⲣⲉ	ϭⲓⲛⲣⲙⲛⲧⲣⲉ
noun_f	ϭⲓⲛⲣⲙⲟⲉⲓϩⲉ	ϭⲓⲛⲣⲙⲟⲉⲓϩⲉ
noun_f	ϭⲓⲛⲣⲙⲟⲟⲩ	ϭⲓⲛⲣⲙⲟⲟⲩ
noun_f	ϭⲓⲛⲣⲙⲡϣⲁ	ϭⲓⲛⲣⲙⲡϣⲁ
noun_f	ϭⲓⲛⲣⲙⲡⲟ	ϭⲓⲛⲣⲙⲡⲟ
noun_f	ϭⲓⲛⲣⲙⲧⲟⲛ	ϭⲓⲛⲣⲙⲧⲟⲛ
noun_f	ϭⲓⲛⲣⲙⲱⲛⲁⲭⲏ	ϭⲓⲛⲣⲙⲱⲛⲁⲭⲏ
noun_f	ϭⲓⲛⲣⲛⲁϣⲧⲉ	ϭⲓⲛⲣⲛⲁϣⲧⲉ
noun_f	ϭⲓⲛⲣⲛⲟϥⲣⲉ	ϭⲓⲛⲣⲛⲟϥⲣⲉ
noun_f	ϭⲓⲛⲣⲛⲟϭ	ϭⲓⲛⲣⲛⲟϭ
noun_f	ϭⲓⲛⲣⲛⲟⲃⲉ	ϭⲓⲛⲣⲛⲟⲃⲉ
noun_f	ϭⲓⲛⲣⲛⲟⲃⲣⲉ	ϭⲓⲛⲣⲛⲟⲃⲣⲉ
noun_f	ϭⲓⲛⲣⲛⲟⲉⲓⲕ	ϭⲓⲛⲣⲛⲟⲉⲓⲕ
noun_f	ϭⲓⲛⲣⲛⲟⲉⲓⲧ	ϭⲓⲛⲣⲛⲟⲉⲓⲧ
noun_f	ϭⲓⲛⲣⲛⲟⲩⲧⲉ	ϭⲓⲛⲣⲛⲟⲩⲧⲉ
noun_f	ϭⲓⲛⲣⲛⲧ	ϭⲓⲛⲣⲛⲧ
noun_f	ϭⲓⲛⲣⲛⲧⲏϭ	ϭⲓⲛⲣⲛⲧⲏϭ
noun_f	ϭⲓⲛⲣⲟϫⲣⲉϫ	ϭⲓⲛⲣⲟϫⲣⲉϫ
noun_f	ϭⲓⲛⲣⲟⲉⲓⲥ	ϭⲓⲛⲣⲟⲉⲓⲥ
noun_f	ϭⲓⲛⲣⲟⲕϩ	ϭⲓⲛⲣⲟⲕϩ
noun_f	ϭⲓⲛⲣⲟⲙⲟⲗⲟⲅⲉⲓⲛ	ϭⲓⲛⲣⲟⲙⲟⲗⲟⲅⲉⲓⲛ
noun_f	ϭⲓⲛⲣⲟⲙⲟⲗⲟⲅⲓⲛ	ϭⲓⲛⲣⲟⲙⲟⲗⲟⲅⲓⲛ
noun_f	ϭⲓⲛⲣⲟⲩⲁⲙⲟⲙⲉ	ϭⲓⲛⲣⲟⲩⲁⲙⲟⲙⲉ
noun_f	ϭⲓⲛⲣⲟⲩⲏⲏⲃ	ϭⲓⲛⲣⲟⲩⲏⲏⲃ
noun_f	ϭⲓⲛⲣⲟⲩⲟⲉⲓⲉ	ϭⲓⲛⲣⲟⲩⲟⲉⲓⲉ
noun_f	ϭⲓⲛⲣⲟⲩⲟⲉⲓⲛ	ϭⲓⲛⲣⲟⲩⲟⲉⲓⲛ
noun_f	ϭⲓⲛⲣⲟⲩⲟⲓⲛ	ϭⲓⲛⲣⲟⲩⲟⲓⲛ
noun_f	ϭⲓⲛⲣⲟⲩⲱ	ϭⲓⲛⲣⲟⲩⲱ
noun_f	ϭⲓⲛⲣⲟⲩⲱϣ	ϭⲓⲛⲣⲟⲩⲱϣ
noun_f	ϭⲓⲛⲣⲡϣⲁ	ϭⲓⲛⲣⲡϣⲁ
noun_f	ϭⲓⲛⲣⲡⲁϣⲉ	ϭⲓⲛⲣⲡⲁϣⲉ
noun_f	ϭⲓⲛⲣⲡⲁϩⲣⲉ	ϭⲓⲛⲣⲡⲁϩⲣⲉ
noun_f	ϭⲓⲛⲣⲡⲁⲉⲓ	ϭⲓⲛⲣⲡⲁⲉⲓ
noun_f	ϭⲓⲛⲣⲡⲁⲓ	ϭⲓⲛⲣⲡⲁⲓ
noun_f	ϭⲓⲛⲣⲡⲁⲣⲏⲥⲉⲓⲁ	ϭⲓⲛⲣⲡⲁⲣⲏⲥⲉⲓⲁ
noun_f	ϭⲓⲛⲣⲡⲁⲣⲏⲥⲓⲁ	ϭⲓⲛⲣⲡⲁⲣⲏⲥⲓⲁ
noun_f	ϭⲓⲛⲣⲡⲁⲣⲑⲉⲛⲟⲥ	ϭⲓⲛⲣⲡⲁⲣⲑⲉⲛⲟⲥ
noun_f	ϭⲓⲛⲣⲡⲁⲥⲭⲁ	ϭⲓⲛⲣⲡⲁⲥⲭⲁ
noun_f	ϭⲓⲛⲣⲡⲉⲓⲑⲉⲓ	ϭⲓⲛⲣⲡⲉⲓⲑⲉⲓ
noun_f	ϭⲓⲛⲣⲡⲉⲓⲥⲧⲟⲥ	ϭⲓⲛⲣⲡⲉⲓⲥⲧⲟⲥ
noun_f	ϭⲓⲛⲣⲡⲉⲗϭⲉ	ϭⲓⲛⲣⲡⲉⲗϭⲉ
noun_f	ϭⲓⲛⲣⲡⲉⲣⲡⲉⲣⲟⲥ	ϭⲓⲛⲣⲡⲉⲣⲡⲉⲣⲟⲥ
noun_f	ϭⲓⲛⲣⲡⲓⲥⲧⲟⲥ	ϭⲓⲛⲣⲡⲓⲥⲧⲟⲥ
noun_f	ϭⲓⲛⲣⲡⲕⲉ	ϭⲓⲛⲣⲡⲕⲉ
noun_f	ϭⲓⲛⲣⲡⲗⲁⲛⲏ	ϭⲓⲛⲣⲡⲗⲁⲛⲏ
noun_f	ϭⲓⲛⲣⲡⲙϣⲁ	ϭⲓⲛⲣⲡⲙϣⲁ
noun_f	ϭⲓⲛⲣⲡⲟⲗⲉⲙⲟⲥ	ϭⲓⲛⲣⲡⲟⲗⲉⲙⲟⲥ
noun_f	ϭⲓⲛⲣⲡⲟⲥⲉ	ϭⲓⲛⲣⲡⲟⲥⲉ
noun_f	ϭⲓⲛⲣⲡⲣⲟⲥⲫⲉⲣⲉⲓⲛ	ϭⲓⲛⲣⲡⲣⲟⲥⲫⲉⲣⲉⲓⲛ
noun_f	ϭⲓⲛⲣⲡⲣⲟⲥⲫⲉⲣⲓⲛ	ϭⲓⲛⲣⲡⲣⲟⲥⲫⲉⲣⲓⲛ
noun_f	ϭⲓⲛⲣⲡⲣⲟⲫⲏⲧⲏⲥ	ϭⲓⲛⲣⲡⲣⲟⲫⲏⲧⲏⲥ
noun_f	ϭⲓⲛⲣⲣⲉϥϫⲉⲓϭⲟⲗ	ϭⲓⲛⲣⲣⲉϥϫⲉⲓϭⲟⲗ
noun_f	ϭⲓⲛⲣⲣⲉϥϫⲓϭⲟⲗ	ϭⲓⲛⲣⲣⲉϥϫⲓϭⲟⲗ
noun_f	ϭⲓⲛⲣⲣⲏⲧⲱⲣⲉⲩⲉⲓⲛ	ϭⲓⲛⲣⲣⲏⲧⲱⲣⲉⲩⲉⲓⲛ
noun_f	ϭⲓⲛⲣⲣⲏⲧⲱⲣⲉⲩⲓⲛ	ϭⲓⲛⲣⲣⲏⲧⲱⲣⲉⲩⲓⲛ
noun_f	ϭⲓⲛⲣⲣⲙϩⲉ	ϭⲓⲛⲣⲣⲙϩⲉ
noun_f	ϭⲓⲛⲣⲣⲙⲙⲁⲟ	ϭⲓⲛⲣⲣⲙⲙⲁⲟ
noun_f	ϭⲓⲛⲣⲣⲙⲛϭⲟⲉⲓⲗⲉ	ϭⲓⲛⲣⲣⲙⲛϭⲟⲉⲓⲗⲉ
noun_f	ϭⲓⲛⲣⲣⲙⲛϭⲟⲓⲗⲉ	ϭⲓⲛⲣⲣⲙⲛϭⲟⲓⲗⲉ
noun_f	ϭⲓⲛⲣⲣⲙⲛⲏⲉⲓ	ϭⲓⲛⲣⲣⲙⲛⲏⲉⲓ
noun_f	ϭⲓⲛⲣⲣⲙⲛⲏⲓ	ϭⲓⲛⲣⲣⲙⲛⲏⲓ
noun_f	ϭⲓⲛⲣⲣⲙⲛⲛⲟⲩⲧⲉ	ϭⲓⲛⲣⲣⲙⲛⲛⲟⲩⲧⲉ
noun_f	ϭⲓⲛⲣⲣⲙⲣⲁϣ	ϭⲓⲛⲣⲣⲙⲣⲁϣ
noun_f	ϭⲓⲛⲣⲣⲟⲟⲩϣ	ϭⲓⲛⲣⲣⲟⲟⲩϣ
noun_f	ϭⲓⲛⲣⲣⲣⲟ	ϭⲓⲛⲣⲣⲣⲟ
noun_f	ϭⲓⲛⲣⲥϩⲉⲓⲙⲉ	ϭⲓⲛⲣⲥϩⲉⲓⲙⲉ
noun_f	ϭⲓⲛⲣⲥϩⲓⲙⲉ	ϭⲓⲛⲣⲥϩⲓⲙⲉ
noun_f	ϭⲓⲛⲣⲥⲁϣ	ϭⲓⲛⲣⲥⲁϣ
noun_f	ϭⲓⲛⲣⲥⲁϣϥ	ϭⲓⲛⲣⲥⲁϣϥ
noun_f	ϭⲓⲛⲣⲥⲁϩ	ϭⲓⲛⲣⲥⲁϩ
noun_f	ϭⲓⲛⲣⲥⲁⲃⲃⲁⲧⲟⲛ	ϭⲓⲛⲣⲥⲁⲃⲃⲁⲧⲟⲛ
noun_f	ϭⲓⲛⲣⲥⲁⲉⲓⲏ	ϭⲓⲛⲣⲥⲁⲉⲓⲏ
noun_f	ϭⲓⲛⲣⲥⲁⲣⲝ	ϭⲓⲛⲣⲥⲁⲣⲝ
noun_f	ϭⲓⲛⲣⲥⲁⲧⲡⲉ	ϭⲓⲛⲣⲥⲁⲧⲡⲉ
noun_f	ϭⲓⲛⲣⲥⲕⲉⲓⲙ	ϭⲓⲛⲣⲥⲕⲉⲓⲙ
noun_f	ϭⲓⲛⲣⲥⲕⲓⲙ	ϭⲓⲛⲣⲥⲕⲓⲙ
noun_f	ϭⲓⲛⲣⲥⲕⲩⲗⲏ	ϭⲓⲛⲣⲥⲕⲩⲗⲏ
noun_f	ϭⲓⲛⲣⲥⲙⲟⲧ	ϭⲓⲛⲣⲥⲙⲟⲧ
noun_f	ϭⲓⲛⲣⲥⲛⲁⲩ	ϭⲓⲛⲣⲥⲛⲁⲩ
noun_f	ϭⲓⲛⲣⲥⲛⲟϥ	ϭⲓⲛⲣⲥⲛⲟϥ
noun_f	ϭⲓⲛⲣⲥⲟϭ	ϭⲓⲛⲣⲥⲟϭ
noun_f	ϭⲓⲛⲣⲥⲟⲃⲧⲉ	ϭⲓⲛⲣⲥⲟⲃⲧⲉ
noun_f	ϭⲓⲛⲣⲥⲟⲉⲓⲧ	ϭⲓⲛⲣⲥⲟⲉⲓⲧ
noun_f	ϭⲓⲛⲣⲥⲟⲗⲥⲗ	ϭⲓⲛⲣⲥⲟⲗⲥⲗ
noun_f	ϭⲓⲛⲣⲥⲟⲡⲥ	ϭⲓⲛⲣⲥⲟⲡⲥ
